country,country_url,cardURL
Lithuania,https://openaq.org/#/locations?parameters=pm25&countries=LT&_k=56pprg,https://openaq.org/#/location/LT00051
Lithuania,https://openaq.org/#/locations?parameters=pm25&countries=LT&_k=56pprg,https://openaq.org/#/location/LT00003
Luxembourg,https://openaq.org/#/locations?parameters=pm25&countries=LU&_k=1h1qqi,https://openaq.org/#/location/LU0105A
Luxembourg,https://openaq.org/#/locations?parameters=pm25&countries=LU&_k=1h1qqi,https://openaq.org/#/location/LU0101A
Luxembourg,https://openaq.org/#/locations?parameters=pm25&countries=LU&_k=1h1qqi,https://openaq.org/#/location/LU0102A
Luxembourg,https://openaq.org/#/locations?parameters=pm25&countries=LU&_k=1h1qqi,https://openaq.org/#/location/LU0109A
"Macedonia, the Former Yugoslav Republic of",https://openaq.org/#/locations?parameters=pm25&countries=MK&_k=gr8o88,https://openaq.org/#/location/MK0038A
"Macedonia, the Former Yugoslav Republic of",https://openaq.org/#/locations?parameters=pm25&countries=MK&_k=gr8o88,https://openaq.org/#/location/MK0047A
"Macedonia, the Former Yugoslav Republic of",https://openaq.org/#/locations?parameters=pm25&countries=MK&_k=gr8o88,https://openaq.org/#/location/MK0048A
Madagascar,https://openaq.org/#/locations?parameters=pm25&countries=MG&_k=zkep60,https://openaq.org/#/location/Ulaanbaatar
Mali,https://openaq.org/#/locations?parameters=pm25&countries=ML&_k=pi0267,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Bamako
Malta,https://openaq.org/#/locations?parameters=pm25&countries=MT&_k=b8m77k,https://openaq.org/#/location/MT00008
Malta,https://openaq.org/#/locations?parameters=pm25&countries=MT&_k=b8m77k,https://openaq.org/#/location/MT00007
Malta,https://openaq.org/#/locations?parameters=pm25&countries=MT&_k=b8m77k,https://openaq.org/#/location/MT00005
Malta,https://openaq.org/#/locations?parameters=pm25&countries=MT&_k=b8m77k,https://openaq.org/#/location/MT00004
Mexico,https://openaq.org/#/locations?parameters=pm25&countries=MX&_k=0kkcbe,https://openaq.org/#/location/SPABC14%20COBACH
Mexico,https://openaq.org/#/locations?parameters=pm25&countries=MX&_k=0kkcbe,https://openaq.org/#/location/Universidad%20Autonoma
Mexico,https://openaq.org/#/locations?parameters=pm25&countries=MX&_k=0kkcbe,https://openaq.org/#/location/Camarones
Mexico,https://openaq.org/#/locations?parameters=pm25&countries=MX&_k=0kkcbe,https://openaq.org/#/location/Hospital%20General%20de
Mexico,https://openaq.org/#/locations?parameters=pm25&countries=MX&_k=0kkcbe,https://openaq.org/#/location/Merced
Mexico,https://openaq.org/#/locations?parameters=pm25&countries=MX&_k=0kkcbe,https://openaq.org/#/location/Pedregal
Mexico,https://openaq.org/#/locations?parameters=pm25&countries=MX&_k=0kkcbe,https://openaq.org/#/location/Santa%20Fe
Mexico,https://openaq.org/#/locations?parameters=pm25&countries=MX&_k=0kkcbe,https://openaq.org/#/location/Santiago%20Acahualtepe
Mexico,https://openaq.org/#/locations?parameters=pm25&countries=MX&_k=0kkcbe,https://openaq.org/#/location/UAM%20Iztapalapa
Mexico,https://openaq.org/#/locations?parameters=pm25&countries=MX&_k=0kkcbe,https://openaq.org/#/location/UAM%20Xochimilco
Mexico,https://openaq.org/#/locations?parameters=pm25&countries=MX&_k=0kkcbe,https://openaq.org/#/location/Estaci%C3%B3n%20Abasolo
Mexico,https://openaq.org/#/locations?parameters=pm25&countries=MX&_k=0kkcbe,https://openaq.org/#/location/Estaci%C3%B3n%20Bomberos
Mexico,https://openaq.org/#/locations?parameters=pm25&countries=MX&_k=0kkcbe,https://openaq.org/#/location/Estaci%C3%B3n%20DIF
Mexico,https://openaq.org/#/locations?parameters=pm25&countries=MX&_k=0kkcbe,https://openaq.org/#/location/Estaci%C3%B3n%20Facultad%20de
Mexico,https://openaq.org/#/locations?parameters=pm25&countries=MX&_k=0kkcbe,https://openaq.org/#/location/Estaci%C3%B3n%20Guanajuato
Mongolia,https://openaq.org/#/locations?parameters=pm25&countries=MN&_k=yncqku,https://openaq.org/#/location/1-r%20khoroolol
Mongolia,https://openaq.org/#/locations?parameters=pm25&countries=MN&_k=yncqku,https://openaq.org/#/location/Amgalan
Mongolia,https://openaq.org/#/locations?parameters=pm25&countries=MN&_k=yncqku,https://openaq.org/#/location/Baruun%204%20zam
Mongolia,https://openaq.org/#/locations?parameters=pm25&countries=MN&_k=yncqku,https://openaq.org/#/location/Bayankhoshuu
Mongolia,https://openaq.org/#/locations?parameters=pm25&countries=MN&_k=yncqku,https://openaq.org/#/location/Bukhiin%20urguu
Mongolia,https://openaq.org/#/locations?parameters=pm25&countries=MN&_k=yncqku,https://openaq.org/#/location/MNB
Mongolia,https://openaq.org/#/locations?parameters=pm25&countries=MN&_k=yncqku,https://openaq.org/#/location/Nisekh
Mongolia,https://openaq.org/#/locations?parameters=pm25&countries=MN&_k=yncqku,https://openaq.org/#/location/Tolgoit
Mongolia,https://openaq.org/#/locations?parameters=pm25&countries=MN&_k=yncqku,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Ulaanbaatar
Myanmar,https://openaq.org/#/locations?parameters=pm25&countries=MM&_k=1uf3j1,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Rangoon
Nepal,https://openaq.org/#/locations?parameters=pm25&countries=NP&_k=crgadl,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Embassy%20Kathmandu
Nepal,https://openaq.org/#/locations?parameters=pm25&countries=NP&_k=crgadl,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Phora%20Durbar%20Kathmandu
Netherlands,https://openaq.org/#/locations?parameters=pm25&countries=NL&_k=3j1f1r,https://openaq.org/#/location/Amsterdam-Einsteinweg
Netherlands,https://openaq.org/#/locations?parameters=pm25&countries=NL&_k=3j1f1r,https://openaq.org/#/location/Amsterdam-Hoogtij
Netherlands,https://openaq.org/#/locations?parameters=pm25&countries=NL&_k=3j1f1r,https://openaq.org/#/location/Amsterdam-Spaarnwoude
Netherlands,https://openaq.org/#/locations?parameters=pm25&countries=NL&_k=3j1f1r,https://openaq.org/#/location/Amsterdam-Stadhouderskade
Netherlands,https://openaq.org/#/locations?parameters=pm25&countries=NL&_k=3j1f1r,https://openaq.org/#/location/Amsterdam-Van%20Diemenstraat
Netherlands,https://openaq.org/#/locations?parameters=pm25&countries=NL&_k=3j1f1r,https://openaq.org/#/location/Amsterdam-Vondelpark
Netherlands,https://openaq.org/#/locations?parameters=pm25&countries=NL&_k=3j1f1r,https://openaq.org/#/location/Amsterdam-Westerpark
Netherlands,https://openaq.org/#/locations?parameters=pm25&countries=NL&_k=3j1f1r,https://openaq.org/#/location/Badhoevedorp-Sloterweg
Netherlands,https://openaq.org/#/locations?parameters=pm25&countries=NL&_k=3j1f1r,https://openaq.org/#/location/Beverwijk%20West-Creutzberglaan
Netherlands,https://openaq.org/#/locations?parameters=pm25&countries=NL&_k=3j1f1r,https://openaq.org/#/location/Biest%20Houtakker-Biestsestraat
Netherlands,https://openaq.org/#/locations?parameters=pm25&countries=NL&_k=3j1f1r,https://openaq.org/#/location/Botlek-Spoortunnel
Netherlands,https://openaq.org/#/locations?parameters=pm25&countries=NL&_k=3j1f1r,https://openaq.org/#/location/Breda-Bastenakenstraat
Netherlands,https://openaq.org/#/locations?parameters=pm25&countries=NL&_k=3j1f1r,https://openaq.org/#/location/Breda-Tilburgseweg
Netherlands,https://openaq.org/#/locations?parameters=pm25&countries=NL&_k=3j1f1r,https://openaq.org/#/location/Breukelen-Snelweg
Netherlands,https://openaq.org/#/locations?parameters=pm25&countries=NL&_k=3j1f1r,https://openaq.org/#/location/Cabauw-Wielsekade
Nigeria,https://openaq.org/#/locations?parameters=pm25&countries=NG&_k=5kxpvt,https://openaq.org/#/location/SPARTAN%20-%20Ilorin%20University
Norway,https://openaq.org/#/locations?parameters=pm25&countries=NO&_k=zy3sti,https://openaq.org/#/location/Bekkestua
Norway,https://openaq.org/#/locations?parameters=pm25&countries=NO&_k=zy3sti,https://openaq.org/#/location/Eilif%20Dues%20vei
Norway,https://openaq.org/#/locations?parameters=pm25&countries=NO&_k=zy3sti,https://openaq.org/#/location/Danmarks%20plass
Norway,https://openaq.org/#/locations?parameters=pm25&countries=NO&_k=zy3sti,https://openaq.org/#/location/Klosterhaugen
Norway,https://openaq.org/#/locations?parameters=pm25&countries=NO&_k=zy3sti,https://openaq.org/#/location/Loddefjord
Norway,https://openaq.org/#/locations?parameters=pm25&countries=NO&_k=zy3sti,https://openaq.org/#/location/R%C3%A5dal
Norway,https://openaq.org/#/locations?parameters=pm25&countries=NO&_k=zy3sti,https://openaq.org/#/location/R%C3%A5dhuset
Norway,https://openaq.org/#/locations?parameters=pm25&countries=NO&_k=zy3sti,https://openaq.org/#/location/Rolland%2C%20%C3%85sane
Norway,https://openaq.org/#/locations?parameters=pm25&countries=NO&_k=zy3sti,https://openaq.org/#/location/Olav%20V%20gate
Norway,https://openaq.org/#/locations?parameters=pm25&countries=NO&_k=zy3sti,https://openaq.org/#/location/Ringsakervegen
Norway,https://openaq.org/#/locations?parameters=pm25&countries=NO&_k=zy3sti,https://openaq.org/#/location/Backeparken
Norway,https://openaq.org/#/locations?parameters=pm25&countries=NO&_k=zy3sti,https://openaq.org/#/location/V%C3%A5rveien
Norway,https://openaq.org/#/locations?parameters=pm25&countries=NO&_k=zy3sti,https://openaq.org/#/location/Leiret
Norway,https://openaq.org/#/locations?parameters=pm25&countries=NO&_k=zy3sti,https://openaq.org/#/location/Nygaardsgata
Norway,https://openaq.org/#/locations?parameters=pm25&countries=NO&_k=zy3sti,https://openaq.org/#/location/St.Croix
Pakistan,https://openaq.org/#/locations?parameters=pm25&countries=PK&_k=qigrjz,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Islamabad
Pakistan,https://openaq.org/#/locations?parameters=pm25&countries=PK&_k=qigrjz,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Karachi
Pakistan,https://openaq.org/#/locations?parameters=pm25&countries=PK&_k=qigrjz,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Lahore
Pakistan,https://openaq.org/#/locations?parameters=pm25&countries=PK&_k=qigrjz,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Peshawar
Peru,https://openaq.org/#/locations?parameters=pm25&countries=PE&_k=91cr82,https://openaq.org/#/location/ATE
Peru,https://openaq.org/#/locations?parameters=pm25&countries=PE&_k=91cr82,https://openaq.org/#/location/CAMPO%20DE%20MARTE
Peru,https://openaq.org/#/locations?parameters=pm25&countries=PE&_k=91cr82,https://openaq.org/#/location/CARABAYLLO
Peru,https://openaq.org/#/locations?parameters=pm25&countries=PE&_k=91cr82,https://openaq.org/#/location/HUACHIPA
Peru,https://openaq.org/#/locations?parameters=pm25&countries=PE&_k=91cr82,https://openaq.org/#/location/PUENTE%20PIEDRA
Peru,https://openaq.org/#/locations?parameters=pm25&countries=PE&_k=91cr82,https://openaq.org/#/location/SAN%20BORJA
Peru,https://openaq.org/#/locations?parameters=pm25&countries=PE&_k=91cr82,https://openaq.org/#/location/SAN%20JUAN%20DE%20LURIGANCHO
Peru,https://openaq.org/#/locations?parameters=pm25&countries=PE&_k=91cr82,https://openaq.org/#/location/SAN%20MARTIN%20DE%20PORRES
Peru,https://openaq.org/#/locations?parameters=pm25&countries=PE&_k=91cr82,https://openaq.org/#/location/SANTA%20ANITA
Peru,https://openaq.org/#/locations?parameters=pm25&countries=PE&_k=91cr82,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Lima
Peru,https://openaq.org/#/locations?parameters=pm25&countries=PE&_k=91cr82,https://openaq.org/#/location/VILLA%20MARIA%20DEL%20TRIUNFO
Philippines,https://openaq.org/#/locations?parameters=pm25&countries=PH&_k=z1lbm7,https://openaq.org/#/location/SPARTAN%20-%20Manila%20Observatory
Poland,https://openaq.org/#/locations?parameters=pm25&countries=PL&_k=2mhtcz,https://openaq.org/#/location/August%C3%B3w-Miejska
Poland,https://openaq.org/#/locations?parameters=pm25&countries=PL&_k=2mhtcz,https://openaq.org/#/location/Bia%C5%82ystok-Miejska
Poland,https://openaq.org/#/locations?parameters=pm25&countries=PL&_k=2mhtcz,https://openaq.org/#/location/Bielsko-Bia%C5%82a%2C%20ul.Partyzant%C3%B3w
Poland,https://openaq.org/#/locations?parameters=pm25&countries=PL&_k=2mhtcz,https://openaq.org/#/location/WIO%C5%9A%20Biskupiec-Mobilna
Poland,https://openaq.org/#/locations?parameters=pm25&countries=PL&_k=2mhtcz,https://openaq.org/#/location/Borsukowizna-Wiejska
Poland,https://openaq.org/#/locations?parameters=pm25&countries=PL&_k=2mhtcz,https://openaq.org/#/location/Bydgoszcz%20Plac%20Pozna%C5%84ski
Poland,https://openaq.org/#/locations?parameters=pm25&countries=PL&_k=2mhtcz,https://openaq.org/#/location/Bydgoszcz%20Warszawska
Poland,https://openaq.org/#/locations?parameters=pm25&countries=PL&_k=2mhtcz,https://openaq.org/#/location/Che%C5%82mno%2C%20%C5%81unawska%203A
Poland,https://openaq.org/#/locations?parameters=pm25&countries=PL&_k=2mhtcz,https://openaq.org/#/location/D%C4%99bica-Grottgera-WIOS
Poland,https://openaq.org/#/locations?parameters=pm25&countries=PL&_k=2mhtcz,https://openaq.org/#/location/Duszniki-Zdr%C3%B3j
Poland,https://openaq.org/#/locations?parameters=pm25&countries=PL&_k=2mhtcz,https://openaq.org/#/location/WIO%C5%9A%20Elbl%C4%85g%20ul.%20Ba%C5%BCy%C5%84skiego
Poland,https://openaq.org/#/locations?parameters=pm25&countries=PL&_k=2mhtcz,https://openaq.org/#/location/AM8%20Gda%C5%84sk%20Wrzeszcz
Poland,https://openaq.org/#/locations?parameters=pm25&countries=PL&_k=2mhtcz,https://openaq.org/#/location/Gocza%C5%82kowice%20Zdr%C3%B3j%2C%20ul.%20Parkowa
Poland,https://openaq.org/#/locations?parameters=pm25&countries=PL&_k=2mhtcz,https://openaq.org/#/location/WIO%C5%9A%20Go%C5%82dap-Uzdrowisko
Poland,https://openaq.org/#/locations?parameters=pm25&countries=PL&_k=2mhtcz,https://openaq.org/#/location/Gorz%C3%B3w%20Wlkp.%20ul.%20Kosynier%C3%B3w%20Gdy%C5%84skich
Portugal,https://openaq.org/#/locations?parameters=pm25&countries=PT&_k=usunnj,https://openaq.org/#/location/PT02004
Portugal,https://openaq.org/#/locations?parameters=pm25&countries=PT&_k=usunnj,https://openaq.org/#/location/PT02020
Portugal,https://openaq.org/#/locations?parameters=pm25&countries=PT&_k=usunnj,https://openaq.org/#/location/PT04006
Portugal,https://openaq.org/#/locations?parameters=pm25&countries=PT&_k=usunnj,https://openaq.org/#/location/PT05007
Portugal,https://openaq.org/#/locations?parameters=pm25&countries=PT&_k=usunnj,https://openaq.org/#/location/PT05012
Portugal,https://openaq.org/#/locations?parameters=pm25&countries=PT&_k=usunnj,https://openaq.org/#/location/PT06004
Portugal,https://openaq.org/#/locations?parameters=pm25&countries=PT&_k=usunnj,https://openaq.org/#/location/PT06005
Portugal,https://openaq.org/#/locations?parameters=pm25&countries=PT&_k=usunnj,https://openaq.org/#/location/PT06008
Portugal,https://openaq.org/#/locations?parameters=pm25&countries=PT&_k=usunnj,https://openaq.org/#/location/PT07001
Portugal,https://openaq.org/#/locations?parameters=pm25&countries=PT&_k=usunnj,https://openaq.org/#/location/PT02019
Portugal,https://openaq.org/#/locations?parameters=pm25&countries=PT&_k=usunnj,https://openaq.org/#/location/PT03071
Portugal,https://openaq.org/#/locations?parameters=pm25&countries=PT&_k=usunnj,https://openaq.org/#/location/PT03072
Portugal,https://openaq.org/#/locations?parameters=pm25&countries=PT&_k=usunnj,https://openaq.org/#/location/PT03089
Portugal,https://openaq.org/#/locations?parameters=pm25&countries=PT&_k=usunnj,https://openaq.org/#/location/PT03102
Portugal,https://openaq.org/#/locations?parameters=pm25&countries=PT&_k=usunnj,https://openaq.org/#/location/PT01024
Romania,https://openaq.org/#/locations?parameters=pm25&countries=RO&_k=qc2r80,
Russian Federation,https://openaq.org/#/locations?parameters=pm25&countries=RU&_k=wz2j82,
Saudi Arabia,https://openaq.org/#/locations?parameters=pm25&countries=SA&_k=52ayee,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Dharan
Saudi Arabia,https://openaq.org/#/locations?parameters=pm25&countries=SA&_k=52ayee,https://openaq.org/#/location/Dhahran
Saudi Arabia,https://openaq.org/#/locations?parameters=pm25&countries=SA&_k=52ayee,https://openaq.org/#/location/Jeddah
Serbia,https://openaq.org/#/locations?parameters=pm25&countries=RS&_k=vikt7u,https://openaq.org/#/location/RS0032A
Singapore,https://openaq.org/#/locations?parameters=pm25&countries=SG&_k=wtre56,https://openaq.org/#/location/SPARTAN%20-%20NUS
Slovakia,https://openaq.org/#/locations?parameters=pm25&countries=SK&_k=eyamj0,https://openaq.org/#/location/SK0022A
Slovakia,https://openaq.org/#/locations?parameters=pm25&countries=SK&_k=eyamj0,https://openaq.org/#/location/SK0025A
Slovakia,https://openaq.org/#/locations?parameters=pm25&countries=SK&_k=eyamj0,https://openaq.org/#/location/SK0214A
Slovakia,https://openaq.org/#/locations?parameters=pm25&countries=SK&_k=eyamj0,https://openaq.org/#/location/SK0262A
Slovakia,https://openaq.org/#/locations?parameters=pm25&countries=SK&_k=eyamj0,https://openaq.org/#/location/SK0263A
Slovakia,https://openaq.org/#/locations?parameters=pm25&countries=SK&_k=eyamj0,https://openaq.org/#/location/SK0268A
Slovakia,https://openaq.org/#/locations?parameters=pm25&countries=SK&_k=eyamj0,https://openaq.org/#/location/SK0001A
Slovakia,https://openaq.org/#/locations?parameters=pm25&countries=SK&_k=eyamj0,https://openaq.org/#/location/SK0002A
Slovakia,https://openaq.org/#/locations?parameters=pm25&countries=SK&_k=eyamj0,https://openaq.org/#/location/SK0004A
Slovakia,https://openaq.org/#/locations?parameters=pm25&countries=SK&_k=eyamj0,https://openaq.org/#/location/SK0048A
Slovakia,https://openaq.org/#/locations?parameters=pm25&countries=SK&_k=eyamj0,https://openaq.org/#/location/SK0407A
Slovakia,https://openaq.org/#/locations?parameters=pm25&countries=SK&_k=eyamj0,https://openaq.org/#/location/SK0018A
Slovakia,https://openaq.org/#/locations?parameters=pm25&countries=SK&_k=eyamj0,https://openaq.org/#/location/SK0030A
Slovakia,https://openaq.org/#/locations?parameters=pm25&countries=SK&_k=eyamj0,https://openaq.org/#/location/SK0264A
Slovakia,https://openaq.org/#/locations?parameters=pm25&countries=SK&_k=eyamj0,https://openaq.org/#/location/SK0265A
Slovenia,https://openaq.org/#/locations?parameters=pm25&countries=SI&_k=4qn90l,
South Africa,https://openaq.org/#/locations?parameters=pm25&countries=ZA&_k=qp7t78,
Spain,https://openaq.org/#/locations?parameters=pm25&countries=ES&_k=02jswt,https://openaq.org/#/location/ES1138A
Spain,https://openaq.org/#/locations?parameters=pm25&countries=ES&_k=02jswt,https://openaq.org/#/location/ES1867A
Spain,https://openaq.org/#/locations?parameters=pm25&countries=ES&_k=02jswt,https://openaq.org/#/location/ES1868A
Spain,https://openaq.org/#/locations?parameters=pm25&countries=ES&_k=02jswt,https://openaq.org/#/location/ES1901A
Spain,https://openaq.org/#/locations?parameters=pm25&countries=ES&_k=02jswt,https://openaq.org/#/location/ES1535A
Spain,https://openaq.org/#/locations?parameters=pm25&countries=ES&_k=02jswt,https://openaq.org/#/location/ES1914A
Spain,https://openaq.org/#/locations?parameters=pm25&countries=ES&_k=02jswt,https://openaq.org/#/location/ES1968A
Spain,https://openaq.org/#/locations?parameters=pm25&countries=ES&_k=02jswt,https://openaq.org/#/location/ES2008A
Spain,https://openaq.org/#/locations?parameters=pm25&countries=ES&_k=02jswt,https://openaq.org/#/location/ES1489A
Spain,https://openaq.org/#/locations?parameters=pm25&countries=ES&_k=02jswt,https://openaq.org/#/location/ES1492A
Spain,https://openaq.org/#/locations?parameters=pm25&countries=ES&_k=02jswt,https://openaq.org/#/location/ES1502A
Spain,https://openaq.org/#/locations?parameters=pm25&countries=ES&_k=02jswt,https://openaq.org/#/location/ES1673A
Spain,https://openaq.org/#/locations?parameters=pm25&countries=ES&_k=02jswt,https://openaq.org/#/location/ES0825A
Spain,https://openaq.org/#/locations?parameters=pm25&countries=ES&_k=02jswt,https://openaq.org/#/location/ES0880A
Spain,https://openaq.org/#/locations?parameters=pm25&countries=ES&_k=02jswt,https://openaq.org/#/location/ES1269A
Sri Lanka,https://openaq.org/#/locations?parameters=pm25&countries=LK&_k=jqk2fm,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Colombo
Sweden,https://openaq.org/#/locations?parameters=pm25&countries=SE&_k=oij22k,https://openaq.org/#/location/SE0014R
Sweden,https://openaq.org/#/locations?parameters=pm25&countries=SE&_k=oij22k,https://openaq.org/#/location/SE0005R
Sweden,https://openaq.org/#/locations?parameters=pm25&countries=SE&_k=oij22k,https://openaq.org/#/location/SE0001A
Sweden,https://openaq.org/#/locations?parameters=pm25&countries=SE&_k=oij22k,https://openaq.org/#/location/SE0058A
Sweden,https://openaq.org/#/locations?parameters=pm25&countries=SE&_k=oij22k,https://openaq.org/#/location/SE0085A
Sweden,https://openaq.org/#/locations?parameters=pm25&countries=SE&_k=oij22k,https://openaq.org/#/location/SE0116A
Sweden,https://openaq.org/#/locations?parameters=pm25&countries=SE&_k=oij22k,https://openaq.org/#/location/Hornsgatan
Sweden,https://openaq.org/#/locations?parameters=pm25&countries=SE&_k=oij22k,https://openaq.org/#/location/Lilla%20Essingen%20(E4%2FE20)
Sweden,https://openaq.org/#/locations?parameters=pm25&countries=SE&_k=oij22k,https://openaq.org/#/location/SE0003A
Sweden,https://openaq.org/#/locations?parameters=pm25&countries=SE&_k=oij22k,https://openaq.org/#/location/SE0071A
Sweden,https://openaq.org/#/locations?parameters=pm25&countries=SE&_k=oij22k,https://openaq.org/#/location/Sveav%C3%A4gen
Sweden,https://openaq.org/#/locations?parameters=pm25&countries=SE&_k=oij22k,https://openaq.org/#/location/Uppsala%20Kungsgatan
Sweden,https://openaq.org/#/locations?parameters=pm25&countries=SE&_k=oij22k,https://openaq.org/#/location/SE0059A
Sweden,https://openaq.org/#/locations?parameters=pm25&countries=SE&_k=oij22k,https://openaq.org/#/location/SE0095A
Sweden,https://openaq.org/#/locations?parameters=pm25&countries=SE&_k=oij22k,https://openaq.org/#/location/SE0004A
Switzerland,https://openaq.org/#/locations?parameters=pm25&countries=CH&_k=xt75v3,https://openaq.org/#/location/CH0008A
Switzerland,https://openaq.org/#/locations?parameters=pm25&countries=CH&_k=xt75v3,https://openaq.org/#/location/CH0031A
Switzerland,https://openaq.org/#/locations?parameters=pm25&countries=CH&_k=xt75v3,https://openaq.org/#/location/Beijing
Switzerland,https://openaq.org/#/locations?parameters=pm25&countries=CH&_k=xt75v3,https://openaq.org/#/location/Chengdu
Switzerland,https://openaq.org/#/locations?parameters=pm25&countries=CH&_k=xt75v3,https://openaq.org/#/location/Guangzhou
Switzerland,https://openaq.org/#/locations?parameters=pm25&countries=CH&_k=xt75v3,https://openaq.org/#/location/Shanghai
Switzerland,https://openaq.org/#/locations?parameters=pm25&countries=CH&_k=xt75v3,https://openaq.org/#/location/Shenyang
Switzerland,https://openaq.org/#/locations?parameters=pm25&countries=CH&_k=xt75v3,https://openaq.org/#/location/CH0005R
Switzerland,https://openaq.org/#/locations?parameters=pm25&countries=CH&_k=xt75v3,https://openaq.org/#/location/CH0011A
Switzerland,https://openaq.org/#/locations?parameters=pm25&countries=CH&_k=xt75v3,https://openaq.org/#/location/CH0033A
Switzerland,https://openaq.org/#/locations?parameters=pm25&countries=CH&_k=xt75v3,https://openaq.org/#/location/CH0002R
Switzerland,https://openaq.org/#/locations?parameters=pm25&countries=CH&_k=xt75v3,https://openaq.org/#/location/CH0005A
Switzerland,https://openaq.org/#/locations?parameters=pm25&countries=CH&_k=xt75v3,https://openaq.org/#/location/CH0010A
Taiwan,https://openaq.org/#/locations?parameters=pm25&countries=TW&_k=ogez9t,https://openaq.org/#/location/Nantou
Taiwan,https://openaq.org/#/locations?parameters=pm25&countries=TW&_k=ogez9t,https://openaq.org/#/location/Puli
Taiwan,https://openaq.org/#/locations?parameters=pm25&countries=TW&_k=ogez9t,https://openaq.org/#/location/Zhushan
Taiwan,https://openaq.org/#/locations?parameters=pm25&countries=TW&_k=ogez9t,https://openaq.org/#/location/Chiayi
Taiwan,https://openaq.org/#/locations?parameters=pm25&countries=TW&_k=ogez9t,https://openaq.org/#/location/Puzi
Taiwan,https://openaq.org/#/locations?parameters=pm25&countries=TW&_k=ogez9t,https://openaq.org/#/location/Xingang
Taiwan,https://openaq.org/#/locations?parameters=pm25&countries=TW&_k=ogez9t,https://openaq.org/#/location/Keelung
Taiwan,https://openaq.org/#/locations?parameters=pm25&countries=TW&_k=ogez9t,https://openaq.org/#/location/Dongshan
Taiwan,https://openaq.org/#/locations?parameters=pm25&countries=TW&_k=ogez9t,https://openaq.org/#/location/Yilan
Taiwan,https://openaq.org/#/locations?parameters=pm25&countries=TW&_k=ogez9t,https://openaq.org/#/location/Chaozhou
Taiwan,https://openaq.org/#/locations?parameters=pm25&countries=TW&_k=ogez9t,https://openaq.org/#/location/Hengchun
Taiwan,https://openaq.org/#/locations?parameters=pm25&countries=TW&_k=ogez9t,https://openaq.org/#/location/Pingtung
Taiwan,https://openaq.org/#/locations?parameters=pm25&countries=TW&_k=ogez9t,https://openaq.org/#/location/Changhua
Taiwan,https://openaq.org/#/locations?parameters=pm25&countries=TW&_k=ogez9t,https://openaq.org/#/location/Erlin
Taiwan,https://openaq.org/#/locations?parameters=pm25&countries=TW&_k=ogez9t,https://openaq.org/#/location/Xianxi
Tajikistan,https://openaq.org/#/locations?parameters=pm25&countries=TJ&_k=5wuu7o,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Dushanbe
Thailand,https://openaq.org/#/locations?parameters=pm25&countries=TH&_k=me49kg,
Turkey,https://openaq.org/#/locations?parameters=pm25&countries=TR&_k=z385tt,
Turkmenistan,https://openaq.org/#/locations?parameters=pm25&countries=TM&_k=vp03bq,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Ashgabat
Uganda,https://openaq.org/#/locations?parameters=pm25&countries=UG&_k=3r15s8,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Kampala
United Arab Emirates,https://openaq.org/#/locations?parameters=pm25&countries=AE&_k=rpr19a,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Abu%20Dhabi
United Arab Emirates,https://openaq.org/#/locations?parameters=pm25&countries=AE&_k=rpr19a,https://openaq.org/#/location/US%20Diplomatic%20Post%3A%20Dubai
United Arab Emirates,https://openaq.org/#/locations?parameters=pm25&countries=AE&_k=rpr19a,https://openaq.org/#/location/Abu%20Dhabi
United Kingdom,https://openaq.org/#/locations?parameters=pm25&countries=GB&_k=9904yv,https://openaq.org/#/location/Aberdeen
United Kingdom,https://openaq.org/#/locations?parameters=pm25&countries=GB&_k=9904yv,https://openaq.org/#/location/Auchencorth%20Moss
United Kingdom,https://openaq.org/#/locations?parameters=pm25&countries=GB&_k=9904yv,https://openaq.org/#/location/Barnstaple%20A39
United Kingdom,https://openaq.org/#/locations?parameters=pm25&countries=GB&_k=9904yv,https://openaq.org/#/location/Belfast%20Centre
United Kingdom,https://openaq.org/#/locations?parameters=pm25&countries=GB&_k=9904yv,https://openaq.org/#/location/Birmingham%20Acocks%20Green
United Kingdom,https://openaq.org/#/locations?parameters=pm25&countries=GB&_k=9904yv,https://openaq.org/#/location/Birmingham%20Tyburn
United Kingdom,https://openaq.org/#/locations?parameters=pm25&countries=GB&_k=9904yv,https://openaq.org/#/location/Birmingham%20Tyburn%20Roadside
